"filename", "language", "Python", "pip requirements", "Properties", "HTML", "JavaScript", "XML", "Markdown", "PostCSS", "reStructuredText", "Batch", "PowerShell", "comment", "blank", "total"
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\et\formats.py", "Python", -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -2, -22
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\eu\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\eu\formats.py", "Python", -11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -2, -22
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\fa\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\fa\formats.py", "Python", -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -2, -22
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\fi\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\fi\formats.py", "Python", -28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -3, -37
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\fr\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\fr\formats.py", "Python", -20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -2, -28
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\fr_BE\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\fr_BE\formats.py", "Python", -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -2, -33
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\fr_CA\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\fr_CA\formats.py", "Python", -23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -2, -31
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\fr_CH\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\fr_CH\formats.py", "Python", -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -2, -33
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\fy\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\fy\formats.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20, -2, -22
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\ga\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\ga\formats.py", "Python", -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -2, -22
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\gd\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\gd\formats.py", "Python", -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -2, -22
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\gl\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\gl\formats.py", "Python", -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -2, -22
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\he\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\he\formats.py", "Python", -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -2, -22
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\hi\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\hi\formats.py", "Python", -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -2, -22
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\hr\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\hr\formats.py", "Python", -35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -3, -45
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\hu\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\hu\formats.py", "Python", -23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -2, -31
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\id\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\id\formats.py", "Python", -39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -5, -50
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\ig\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\ig\formats.py", "Python", -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -2, -33
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\is\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\is\formats.py", "Python", -8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -2, -22
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\it\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\it\formats.py", "Python", -36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -2, -44
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\ja\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\ja\formats.py", "Python", -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -2, -22
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\ka\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\ka\formats.py", "Python", -35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -2, -49
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\km\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\km\formats.py", "Python", -8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -2, -22
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\kn\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\kn\formats.py", "Python", -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -16, -2, -22
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\ko\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\ko\formats.py", "Python", -36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -16, -3, -55
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\ky\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\ky\formats.py", "Python", -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -2, -33
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\lt\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\lt\formats.py", "Python", -38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -2, -46
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\lv\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\lv\formats.py", "Python", -38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -2, -47
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\mk\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\mk\formats.py", "Python", -31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -4, -41
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\ml\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\ml\formats.py", "Python", -27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, -2, -44
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\mn\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\mn\formats.py", "Python", -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -2, -22
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\ms\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\ms\formats.py", "Python", -31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -2, -39
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\nb\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\nb\formats.py", "Python", -27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, -2, -42
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\nl\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\nl\formats.py", "Python", -58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -33, -2, -93
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\nn\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\nn\formats.py", "Python", -27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, -2, -42
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\pl\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\pl\formats.py", "Python", -21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -2, -31
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\pt\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\pt\formats.py", "Python", -27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -2, -40
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\pt_BR\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\pt_BR\formats.py", "Python", -23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -2, -35
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\ro\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\ro\formats.py", "Python", -28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -2, -36
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\ru\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\ru\formats.py", "Python", -23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -2, -31
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\sk\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\sk\formats.py", "Python", -21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -2, -31
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\sl\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\sl\formats.py", "Python", -35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -4, -45
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\sq\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\sq\formats.py", "Python", -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, -2, -22
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\sr\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\sr\formats.py", "Python", -31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -2, -45
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\sr_Latn\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\sr_Latn\formats.py", "Python", -31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -2, -45
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\sv\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\sv\formats.py", "Python", -27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -2, -36
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\ta\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\ta\formats.py", "Python", -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -16, -2, -22
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\conf\locale\te\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
